-2.513,14.000,297.127
70.960,-14.000,229.829
-49.376,14.000,117.318
-146.505,-14.000,247.104
-32.429,14.000,129.859
73.638,-14.000,219.481
196.413,14.000,203.948
71.666,-14.000,299.834
2.070,14.000,255.863
-107.663,-14.000,113.430
-13.817,14.000,156.666
104.833,-14.000,245.873
219.453,14.000,83.920
274.797,-14.000,207.514
399.266,14.000,316.012
434.223,-14.000,99.055
355.314,14.000,314.888
393.924,-14.000,238.413
511.508,14.000,301.138
443.899,-14.000,270.263
544.448,14.000,268.495
646.279,-14.000,117.273
743.372,14.000,242.951
627.524,-14.000,108.396
716.690,14.000,81.229
667.168,-14.000,144.944
553.070,14.000,72.395
534.450,-14.000,79.896
488.137,14.000,242.411
604.202,-14.000,130.177
497.936,14.000,195.248
372.939,-14.000,272.635
274.186,14.000,276.849
369.519,-14.000,149.373
485.498,14.000,211.154
361.420,-14.000,319.839
378.417,14.000,177.916
254.732,-14.000,316.708
287.206,14.000,226.948
408.314,-14.000,71.543
419.953,14.000,130.575
526.464,-14.000,165.380
647.656,14.000,85.584
589.061,-14.000,194.478
714.052,14.000,272.718
812.739,-14.000,270.421
712.308,14.000,280.022
619.759,-14.000,277.022
714.946,14.000,167.062
836.550,-14.000,116.987
739.690,14.000,215.343
863.184,-14.000,287.130
777.626,14.000,185.831
902.211,-14.000,300.954
970.106,14.000,295.824
894.873,-14.000,306.808
837.023,14.000,169.780
714.804,-14.000,184.561
839.280,14.000,307.204
896.365,-14.000,262.349
1002.303,14.000,319.864
1019.119,-14.000,155.725
900.785,14.000,278.276
806.680,-14.000,290.875
725.295,14.000,310.472
675.083,-14.000,313.010
631.111,14.000,313.452
588.332,-14.000,278.121
682.571,14.000,278.899
776.128,-14.000,319.516
795.333,14.000,305.109
856.326,-14.000,225.989
734.977,14.000,72.512
754.363,-14.000,79.957
707.897,14.000,259.394
815.629,-14.000,148.933
931.430,14.000,189.447
806.602,-14.000,284.190
718.015,14.000,216.080
594.639,-14.000,275.874
690.791,14.000,79.003
734.797,-14.000,77.956
775.916,14.000,320.794
768.746,-14.000,269.331
667.516,14.000,186.960
542.843,-14.000,295.345
466.979,14.000,250.595
354.531,-14.000,307.524
298.075,14.000,312.257
252.147,-14.000,110.693
160.781,14.000,301.901
227.190,-14.000,127.922
122.355,14.000,319.249
101.508,-14.000,126.043
-2.083,14.000,257.273
106.869,-14.000,71.188
100.010,14.000,87.568
162.200,-14.000,146.439
276.955,14.000,85.984
217.613,-14.000,279.139
