-2.513,14.000,297.127
-2.413,13.900,286.497
-2.313,13.800,274.972
-2.214,13.700,262.648
-2.114,13.600,249.622
-2.015,13.500,235.998
-1.916,13.400,221.880
-1.817,13.300,207.377
-1.718,13.200,192.600
-1.619,13.100,177.662
-1.520,13.000,162.680
-1.421,12.900,147.771
-1.322,12.800,133.055
-1.223,12.700,118.649
-1.123,12.600,104.673
-1.024,12.500,91.243
-0.924,12.400,78.473
-0.825,12.300,66.471
-0.726,12.200,55.338
-0.627,12.101,45.166
-0.528,12.001,36.037
-0.430,11.901,28.014
-0.333,11.801,21.143
-0.238,11.701,15.443
-0.145,11.601,10.901
-0.055,11.501,7.468
0.030,11.401,5.047
0.111,11.301,3.493
0.185,11.202,2.612
0.251,11.102,2.170
0.308,11.002,1.915
0.354,10.902,1.602
0.389,10.802,1.026
0.413,10.702,0.038
0.425,10.603,-1.439
0.428,10.503,-3.422
0.421,10.403,-5.877
0.405,10.303,-8.733
0.382,10.204,-11.896
0.352,10.104,-15.262
0.316,10.004,-18.724
0.276,9.904,-22.177
0.232,9.805,-25.526
0.185,9.705,-28.684
0.136,9.605,-31.585
0.086,9.506,-34.180
0.036,9.406,-36.444
-0.012,9.306,-38.383
-0.057,9.207,-40.032
-0.098,9.107,-41.460
-0.133,9.007,-42.759
-0.161,8.908,-44.034
-0.181,8.808,-45.379
-0.192,8.709,-46.867
-0.194,8.609,-48.533
-0.188,8.510,-50.374
-0.175,8.410,-52.356
-0.156,8.311,-54.426
-0.130,8.211,-56.518
-0.101,8.111,-58.566
-0.069,8.012,-60.514
-0.035,7.913,-62.317
-0.001,7.813,-63.956
0.032,7.714,-65.438
0.060,7.614,-66.796
0.084,7.515,-68.090
0.100,7.415,-69.384
0.109,7.316,-70.734
0.110,7.217,-72.168
0.103,7.117,-73.684
0.089,7.018,-75.252
0.070,6.919,-76.826
0.047,6.819,-78.360
0.021,6.720,-79.813
-0.005,6.621,-81.164
-0.029,6.522,-82.417
-0.049,6.422,-83.602
-0.064,6.323,-84.766
-0.070,6.224,-85.952
-0.070,6.125,-87.184
-0.062,6.026,-88.454
-0.048,5.927,-89.735
-0.029,5.828,-90.988
-0.008,5.728,-92.181
0.013,5.629,-93.299
0.031,5.530,-94.355
0.044,5.432,-95.380
0.049,5.333,-96.412
0.047,5.234,-97.467
0.039,5.135,-98.539
0.025,5.036,-99.600
0.007,4.937,-100.620
-0.010,4.839,-101.582
-0.025,4.740,-102.494
-0.034,4.641,-103.385
-0.036,4.543,-104.282
-0.031,4.444,-105.190
-0.020,4.346,-106.091
-0.005,4.247,-106.960
0.010,4.149,-107.781
