-2.513,14.000,297.127
-2.488,13.975,294.560
-2.463,13.950,291.931
-2.438,13.925,289.244
-2.413,13.900,286.499
-2.388,13.875,283.698
-2.363,13.850,280.842
-2.338,13.825,277.932
-2.313,13.800,274.970
-2.289,13.775,271.958
-2.264,13.750,268.897
-2.239,13.725,265.789
-2.214,13.700,262.634
-2.189,13.675,259.435
-2.164,13.650,256.193
-2.139,13.625,252.909
-2.114,13.600,249.586
-2.089,13.575,246.224
-2.064,13.550,242.826
-2.040,13.525,239.392
-2.015,13.500,235.925
-1.990,13.475,232.426
-1.965,13.450,228.897
-1.940,13.425,225.340
-1.915,13.400,221.756
-1.890,13.375,218.146
-1.865,13.350,214.513
-1.840,13.325,210.859
-1.816,13.300,207.185
-1.791,13.275,203.493
-1.766,13.250,199.785
-1.741,13.225,196.063
-1.716,13.200,192.328
-1.691,13.175,188.583
-1.666,13.150,184.829
-1.641,13.125,181.068
-1.616,13.100,177.303
-1.591,13.075,173.534
-1.566,13.050,169.765
-1.542,13.025,165.996
-1.517,13.000,162.231
-1.492,12.975,158.470
-1.467,12.950,154.716
-1.442,12.925,150.971
-1.417,12.900,147.237
-1.392,12.875,143.515
-1.367,12.850,139.808
-1.342,12.825,136.118
-1.317,12.800,132.446
-1.292,12.775,128.795
-1.267,12.750,125.166
-1.242,12.725,121.562
-1.217,12.700,117.984
-1.192,12.675,114.434
-1.167,12.650,110.915
-1.142,12.625,107.427
-1.117,12.600,103.973
-1.092,12.575,100.555
-1.067,12.550,97.174
-1.042,12.525,93.833
-1.017,12.500,90.532
-0.992,12.475,87.274
-0.967,12.450,84.061
-0.942,12.425,80.894
-0.917,12.400,77.775
-0.892,12.375,74.705
-0.868,12.350,71.686
-0.843,12.325,68.720
-0.818,12.300,65.808
-0.793,12.275,62.951
-0.768,12.250,60.152
-0.743,12.225,57.411
-0.718,12.200,54.730
-0.694,12.175,52.110
-0.669,12.150,49.552
-0.644,12.125,47.058
-0.619,12.100,44.628
-0.595,12.075,42.265
-0.570,12.050,39.968
-0.545,12.025,37.740
-0.521,12.000,35.580
-0.496,11.975,33.490
-0.472,11.950,31.471
-0.448,11.925,29.523
-0.423,11.900,27.647
-0.399,11.875,25.843
-0.375,11.850,24.112
-0.351,11.825,22.455
-0.327,11.800,20.871
-0.303,11.775,19.361
-0.280,11.750,17.925
-0.256,11.725,16.562
-0.233,11.700,15.272
-0.210,11.675,14.055
-0.187,11.650,12.910
-0.165,11.625,11.835
-0.142,11.600,10.830
-0.120,11.575,9.893
-0.099,11.550,9.021
-0.078,11.525,8.213
