-2.513,14.000,297.127
-0.676,13.300,79.415
-1.613,12.037,150.132
-0.476,10.354,-3.884
-1.078,8.398,11.429
1.501,6.306,31.045
5.789,4.202,-92.381
10.340,2.193,81.016
11.449,0.365,-54.655
12.818,-1.215,-119.596
10.936,-2.506,13.685
8.678,-3.484,103.908
5.536,-4.147,-74.547
1.398,-4.506,-1.172
-0.052,-4.587,-103.791
1.697,-4.428,35.340
3.674,-4.070,124.286
7.760,-3.560,0.941
14.262,-2.947,24.273
17.135,-2.275,23.142
17.331,-1.586,-4.010
20.551,-0.919,17.153
26.555,-0.302,-18.457
30.346,0.241,-60.002
31.520,0.693,-123.843
29.711,1.044,17.834
27.486,1.293,89.817
24.409,1.441,-91.559
20.560,1.495,19.672
20.170,1.467,-28.787
17.242,1.369,6.461
11.820,1.217,-90.275
5.032,1.027,-38.231
1.675,0.812,13.617
1.700,0.588,16.458
-1.366,0.368,-25.287
-6.727,0.160,-112.843
-14.205,-0.025,8.492
-18.215,-0.182,-100.642
-21.304,-0.307,96.759
-26.792,-0.399,11.241
-30.762,-0.457,-98.986
-33.642,-0.484,76.451
-39.342,-0.483,9.271
-43.002,-0.458,-69.378
-43.993,-0.414,-124.821
-42.432,-0.355,-2.383
-41.602,-0.287,90.546
-40.904,-0.215,124.797
-38.601,-0.142,-77.492
-39.407,-0.073,17.038
-38.097,-0.010,-115.248
-39.118,0.044,-18.865
-37.790,0.088,-124.476
-39.386,0.122,14.496
-40.765,0.144,124.664
-44.878,0.156,-78.048
-51.685,0.158,-18.796
-54.834,0.153,18.007
-54.856,0.140,15.160
-57.986,0.122,-16.588
-63.606,0.101,-89.366
-70.027,0.078,-76.562
-74.568,0.054,-84.381
-79.019,0.031,110.911
-79.980,0.010,16.248
-83.164,-0.009,-10.979
-88.950,-0.024,-69.046
-94.439,-0.036,-122.715
-102.234,-0.045,16.458
-107.219,-0.050,-114.872
-114.781,-0.052,14.086
-119.071,-0.051,-119.055
-124.177,-0.047,-10.460
-128.668,-0.042,123.818
-130.551,-0.035,-21.748
-131.325,-0.028,-101.597
-131.788,-0.020,-123.431
-131.407,-0.012,-107.209
-133.479,-0.005,-4.861
-136.132,0.001,62.895
-137.627,0.006,-102.930
-136.860,0.011,-24.979
-138.930,0.014,-95.577
-139.085,0.016,-82.010
-136.604,0.017,6.872
-132.318,0.017,-116.505
-127.401,0.016,20.749
-124.348,0.014,-31.546
-119.110,0.012,-120.459
-111.386,0.010,17.509
-106.591,0.007,-121.902
-99.198,0.005,-29.412
-95.641,0.002,-22.087
-95.477,0.000,-41.821
-92.570,-0.002,13.286
-87.099,-0.003,-81.061
-80.694,-0.004,-68.824
-76.343,-0.005,-73.251
-72.958,-0.005,95.528
