-2.513,14.000,297.127
-2.512,13.999,297.026
-2.512,13.998,296.954
-2.511,13.998,296.895
-2.510,13.997,296.844
-2.510,13.997,296.798
-2.510,13.996,296.757
-2.509,13.996,296.718
-2.509,13.996,296.682
-2.509,13.995,296.648
-2.508,13.995,296.616
-2.508,13.995,296.585
-2.508,13.994,296.556
-2.507,13.994,296.527
-2.507,13.994,296.500
-2.507,13.994,296.473
-2.507,13.993,296.448
-2.506,13.993,296.423
-2.506,13.993,296.399
-2.506,13.993,296.375
-2.506,13.992,296.352
-2.505,13.992,296.330
-2.505,13.992,296.308
-2.505,13.992,296.287
-2.505,13.992,296.266
-2.505,13.991,296.245
-2.504,13.991,296.225
-2.504,13.991,296.205
-2.504,13.991,296.186
-2.504,13.991,296.167
-2.504,13.990,296.148
-2.503,13.990,296.130
-2.503,13.990,296.112
-2.503,13.990,296.094
-2.503,13.990,296.076
-2.503,13.990,296.059
-2.503,13.989,296.041
-2.502,13.989,296.025
-2.502,13.989,296.008
-2.502,13.989,295.991
-2.502,13.989,295.975
-2.502,13.989,295.959
-2.502,13.988,295.943
-2.502,13.988,295.927
-2.501,13.988,295.912
-2.501,13.988,295.896
-2.501,13.988,295.881
-2.501,13.988,295.866
-2.501,13.988,295.851
-2.501,13.987,295.837
-2.500,13.987,295.822
-2.500,13.987,295.808
-2.500,13.987,295.793
-2.500,13.987,295.779
-2.500,13.987,295.765
-2.500,13.987,295.751
-2.500,13.986,295.737
-2.500,13.986,295.724
-2.499,13.986,295.710
-2.499,13.986,295.697
-2.499,13.986,295.683
-2.499,13.986,295.670
-2.499,13.986,295.657
-2.499,13.986,295.644
-2.499,13.985,295.631
-2.498,13.985,295.618
-2.498,13.985,295.605
-2.498,13.985,295.593
-2.498,13.985,295.580
-2.498,13.985,295.568
-2.498,13.985,295.555
-2.498,13.985,295.543
-2.498,13.984,295.531
-2.498,13.984,295.519
-2.497,13.984,295.507
-2.497,13.984,295.495
-2.497,13.984,295.483
-2.497,13.984,295.471
-2.497,13.984,295.459
-2.497,13.984,295.448
-2.497,13.984,295.436
-2.497,13.983,295.424
-2.496,13.983,295.413
-2.496,13.983,295.402
-2.496,13.983,295.390
-2.496,13.983,295.379
-2.496,13.983,295.368
-2.496,13.983,295.357
-2.496,13.983,295.346
-2.496,13.983,295.335
-2.496,13.982,295.324
-2.496,13.982,295.313
-2.495,13.982,295.302
-2.495,13.982,295.291
-2.495,13.982,295.281
-2.495,13.982,295.270
-2.495,13.982,295.259
-2.495,13.982,295.249
-2.495,13.982,295.238
-2.495,13.982,295.228
