-2.513,14.000,297.127
-1.779,13.720,214.020
0.106,13.194,49.771
1.670,12.456,167.498
1.833,11.543,165.683
0.773,10.490,20.610
-1.054,9.333,25.320
-1.612,8.105,70.793
-0.865,6.838,-34.352
0.759,5.561,-59.803
1.360,4.300,-7.703
0.678,3.079,-87.840
-0.719,1.919,-90.362
-1.154,0.836,-49.953
-0.402,-0.155,-115.023
0.764,-1.044,-89.198
0.948,-1.823,-69.581
0.099,-2.488,-118.203
-0.789,-3.036,-78.856
-0.701,-3.469,-83.507
0.185,-3.789,-108.517
0.752,-4.002,-75.277
0.409,-4.113,-97.783
-0.397,-4.131,-98.217
-0.639,-4.064,-83.829
-0.111,-3.923,-108.838
0.502,-3.717,-95.735
0.453,-3.458,-100.448
-0.139,-3.155,-113.842
-0.498,-2.820,-101.853
-0.224,-2.462,-115.805
0.300,-2.090,-115.043
0.403,-1.714,-112.064
0.005,-1.341,-123.201
-0.359,-0.978,-116.069
-0.248,-0.632,-120.788
0.159,-0.309,-123.326
0.327,-0.011,-118.372
0.077,0.257,-124.567
-0.244,0.493,-121.040
-0.231,0.696,-121.197
0.067,0.865,-123.969
0.252,0.999,-120.064
0.106,1.100,-123.085
-0.157,1.169,-122.094
-0.199,1.207,-121.085
0.011,1.218,-123.510
0.186,1.203,-121.403
0.112,1.166,-122.852
-0.094,1.109,-123.222
-0.162,1.035,-122.286
-0.022,0.948,-124.071
0.132,0.851,-123.191
0.106,0.747,-123.742
-0.050,0.638,-124.440
-0.128,0.527,-123.707
-0.039,0.417,-124.732
0.090,0.309,-124.403
0.093,0.206,-124.414
-0.020,0.110,-124.963
-0.097,0.020,-124.414
-0.045,-0.061,-124.868
0.058,-0.132,-124.775
0.078,-0.194,-124.580
-0.001,-0.245,-124.940
-0.071,-0.287,-124.602
-0.045,-0.319,-124.769
0.034,-0.341,-124.810
0.063,-0.354,-124.625
0.010,-0.359,-124.865
-0.050,-0.356,-124.715
-0.042,-0.346,-124.770
0.018,-0.330,-124.871
0.049,-0.310,-124.751
0.016,-0.285,-124.903
-0.034,-0.257,-124.861
-0.037,-0.226,-124.865
0.007,-0.194,-124.959
0.037,-0.162,-124.886
0.018,-0.129,-124.963
-0.022,-0.097,-124.960
-0.031,-0.067,-124.937
-0.000,-0.038,-124.999
0.027,-0.011,-124.953
0.018,0.013,-124.980
-0.013,0.035,-124.988
-0.025,0.054,-124.959
-0.004,0.069,-124.994
0.019,0.082,-124.970
0.016,0.092,-124.975
-0.007,0.099,-124.987
-0.019,0.104,-124.966
-0.006,0.106,-124.986
0.013,0.105,-124.978
0.014,0.103,-124.977
-0.003,0.098,-124.990
-0.014,0.093,-124.978
-0.007,0.085,-124.990
0.008,0.077,-124.990
0.012,0.069,-124.987
