-2.513,14.000,297.127
-0.676,13.300,79.415
2.933,12.005,266.411
5.535,10.239,13.269
10.003,8.138,170.913
15.732,5.840,159.071
20.965,3.480,76.835
23.000,1.182,67.971
27.477,-0.946,88.247
29.271,-2.813,75.768
33.510,-4.353,81.458
34.619,-5.521,155.245
35.811,-6.297,78.669
39.852,-6.680,113.338
40.879,-6.691,169.675
41.921,-6.366,99.428
45.615,-5.755,40.866
45.821,-4.918,57.267
42.993,-3.918,-53.269
43.059,-2.823,-67.447
45.611,-1.696,10.136
44.788,-0.597,-86.190
41.793,0.422,72.665
41.643,1.318,88.625
43.755,2.059,-117.535
46.360,2.622,97.187
46.545,2.998,113.634
45.002,3.187,-55.292
40.951,3.197,134.465
37.648,3.047,-115.556
34.835,2.759,127.834
33.159,2.362,26.945
28.571,1.886,123.107
25.355,1.364,-120.074
21.772,0.826,122.703
17.870,0.300,-69.592
16.952,-0.188,40.109
19.087,-0.618,-121.124
20.274,-0.974,-17.335
18.250,-1.245,-101.680
18.192,-1.428,-96.885
20.049,-1.520,-42.998
18.809,-1.528,-122.562
17.820,-1.458,-62.230
19.608,-1.322,-88.961
19.068,-1.134,-120.740
17.904,-0.908,-72.375
19.390,-0.659,-106.740
19.119,-0.402,-120.326
18.043,-0.151,-86.477
19.330,0.083,-110.813
19.044,0.289,-122.571
18.183,0.460,-98.021
19.341,0.591,-109.874
18.909,0.680,-124.318
18.335,0.725,-108.284
19.357,0.730,-108.745
18.759,0.698,-123.997
18.504,0.634,-117.218
19.333,0.545,-110.375
18.626,0.437,-121.706
18.682,0.318,-123.151
19.253,0.196,-114.919
18.540,0.076,-119.045
18.850,-0.036,-124.999
19.127,-0.135,-120.190
18.520,-0.218,-118.212
18.985,-0.281,-123.775
18.982,-0.324,-123.805
18.567,-0.346,-119.919
19.065,-0.349,-121.984
18.845,-0.334,-124.887
18.661,-0.304,-122.692
19.081,-0.262,-121.596
18.742,-0.210,-124.234
18.772,-0.154,-124.603
19.041,-0.095,-122.712
18.689,-0.038,-123.381
18.873,0.016,-124.967
18.966,0.063,-124.144
18.687,0.103,-123.334
18.942,0.133,-124.451
18.884,0.154,-124.904
18.725,0.165,-124.002
18.971,0.167,-124.057
18.814,0.160,-124.897
18.784,0.146,-124.707
18.962,0.126,-124.197
18.772,0.101,-124.615
18.843,0.074,-124.992
18.927,0.046,-124.622
18.761,0.019,-124.505
18.888,-0.007,-124.906
18.882,-0.030,-124.933
18.775,-0.049,-124.648
18.912,-0.063,-124.755
18.841,-0.073,-124.990
18.804,-0.079,-124.866
18.913,-0.080,-124.744
18.813,-0.076,-124.911
