-2.513,14.000,297.127
-0.932,12.419,79.713
0.367,11.339,11.875
-0.203,10.470,-12.792
0.128,9.725,-29.407
-0.090,9.062,-42.366
0.071,8.460,-53.103
-0.063,7.906,-62.251
0.062,7.389,-70.159
-0.067,6.905,-77.043
0.079,6.448,-83.031
-0.101,6.016,-88.169
0.140,5.605,-92.365
-0.202,5.214,-95.276
0.290,4.842,-96.322
-0.381,4.487,-95.912
0.413,4.148,-97.265
-0.372,3.824,-101.828
0.305,3.516,-106.873
-0.247,3.223,-110.812
0.207,2.944,-113.659
-0.183,2.679,-115.735
0.172,2.428,-117.267
-0.171,2.191,-118.379
0.180,1.968,-119.117
-0.197,1.758,-119.482
0.223,1.563,-119.463
-0.254,1.380,-119.097
0.283,1.212,-118.576
-0.301,1.057,-118.261
0.304,0.914,-118.448
-0.292,0.785,-119.105
0.272,0.669,-119.952
-0.252,0.564,-120.732
0.236,0.471,-121.325
-0.225,0.390,-121.707
0.220,0.319,-121.893
-0.220,0.257,-121.909
0.226,0.205,-121.777
-0.235,0.162,-121.526
0.247,0.125,-121.200
-0.258,0.096,-120.868
0.266,0.072,-120.611
-0.269,0.053,-120.494
0.268,0.038,-120.535
-0.263,0.027,-120.699
0.256,0.019,-120.921
-0.249,0.013,-121.140
0.243,0.008,-121.315
-0.240,0.005,-121.423
0.239,0.003,-121.458
-0.240,0.002,-121.426
0.243,0.001,-121.339
-0.247,0.001,-121.218
0.251,0.000,-121.090
-0.254,0.000,-120.980
0.256,0.000,-120.912
-0.257,0.000,-120.896
0.256,0.000,-120.927
-0.254,0.000,-120.993
0.251,0.000,-121.073
-0.249,0.000,-121.149
0.247,0.000,-121.206
-0.246,0.000,-121.238
0.246,0.000,-121.240
-0.247,0.000,-121.218
0.248,0.000,-121.179
-0.249,0.000,-121.131
0.251,0.000,-121.086
-0.252,-0.000,-121.053
0.253,0.000,-121.036
-0.252,-0.000,-121.038
0.252,0.000,-121.055
-0.251,-0.000,-121.081
0.250,0.000,-121.110
-0.249,-0.000,-121.136
0.249,0.000,-121.154
-0.248,-0.000,-121.161
0.249,0.000,-121.158
-0.249,-0.000,-121.147
0.249,0.000,-121.131
-0.250,-0.000,-121.113
0.251,0.000,-121.098
-0.251,-0.000,-121.089
0.251,0.000,-121.085
-0.251,-0.000,-121.088
0.251,0.000,-121.096
-0.250,-0.000,-121.106
0.250,0.000,-121.117
-0.250,-0.000,-121.125
0.249,0.000,-121.130
-0.249,-0.000,-121.131
0.250,0.000,-121.129
-0.250,-0.000,-121.124
0.250,0.000,-121.117
-0.250,-0.000,-121.111
0.250,0.000,-121.107
-0.250,-0.000,-121.104
0.250,0.000,-121.104
-0.250,-0.000,-121.106
