-2.513,14.000,297.127
-1.881,13.368,216.826
-1.335,12.919,137.701
-0.905,12.548,80.218
-0.587,12.223,45.353
-0.366,11.928,25.571
-0.220,11.654,13.827
-0.127,11.396,5.885
-0.070,11.152,-0.333
-0.037,10.917,-5.730
-0.019,10.691,-10.679
-0.009,10.472,-15.328
-0.004,10.259,-19.744
-0.002,10.052,-23.962
-0.001,9.849,-28.003
-0.000,9.650,-31.884
-0.000,9.454,-35.619
-0.000,9.262,-39.219
-0.000,9.072,-42.693
-0.000,8.885,-46.050
-0.000,8.701,-49.296
-0.000,8.518,-52.437
-0.000,8.338,-55.479
-0.000,8.159,-58.425
0.000,7.982,-61.280
-0.000,7.807,-64.047
0.000,7.634,-66.729
-0.000,7.461,-69.330
0.000,7.290,-71.851
-0.000,7.121,-74.295
0.000,6.952,-76.663
-0.000,6.785,-78.958
0.000,6.620,-81.181
-0.000,6.455,-83.334
0.000,6.291,-85.418
-0.000,6.129,-87.434
0.000,5.968,-89.384
-0.000,5.808,-91.269
0.000,5.649,-93.090
-0.000,5.491,-94.848
0.000,5.334,-96.544
-0.000,5.179,-98.178
0.000,5.025,-99.753
-0.000,4.872,-101.268
0.000,4.720,-102.725
-0.000,4.569,-104.124
0.000,4.420,-105.467
-0.000,4.272,-106.754
0.000,4.125,-107.986
-0.000,3.979,-109.164
0.000,3.835,-110.289
-0.000,3.693,-111.362
0.000,3.552,-112.384
-0.000,3.413,-113.355
0.000,3.275,-114.276
-0.000,3.139,-115.149
0.000,3.004,-115.975
-0.000,2.872,-116.754
0.000,2.741,-117.487
-0.000,2.612,-118.176
0.000,2.486,-118.822
-0.000,2.361,-119.426
0.000,2.239,-119.989
-0.000,2.118,-120.512
0.000,2.001,-120.997
-0.004,1.886,-121.444
0.031,1.773,-121.799
-0.244,1.663,-118.538
0.366,1.556,-114.309
-0.161,1.452,-121.276
0.071,1.350,-122.865
-0.035,1.252,-123.353
0.020,1.158,-123.634
-0.013,1.066,-123.852
0.010,0.979,-124.036
-0.008,0.894,-124.196
0.008,0.814,-124.334
-0.008,0.737,-124.452
0.010,0.665,-124.552
-0.012,0.596,-124.636
0.017,0.531,-124.700
-0.026,0.471,-124.737
0.042,0.415,-124.719
-0.072,0.363,-124.542
0.125,0.315,-123.921
-0.188,0.271,-122.729
0.201,0.232,-122.429
-0.159,0.196,-123.380
0.113,0.165,-124.176
-0.081,0.137,-124.570
0.062,0.112,-124.746
-0.052,0.091,-124.824
0.047,0.073,-124.857
-0.046,0.058,-124.862
0.050,0.045,-124.843
-0.057,0.034,-124.793
0.070,0.026,-124.691
-0.089,0.019,-124.506
0.112,0.014,-124.212
-0.134,0.010,-123.875
