-2.513,14.000,297.127
-2.466,13.953,292.204
-2.430,13.918,288.417
-2.400,13.889,285.120
-2.373,13.864,282.101
-2.348,13.841,279.262
-2.325,13.819,276.549
-2.303,13.798,273.926
-2.281,13.778,271.372
-2.261,13.759,268.870
-2.241,13.741,266.408
-2.221,13.723,263.978
-2.202,13.705,261.572
-2.183,13.688,259.185
-2.164,13.671,256.814
-2.146,13.654,254.454
-2.128,13.638,252.104
-2.110,13.622,249.760
-2.093,13.605,247.421
-2.075,13.589,245.086
-2.058,13.573,242.754
-2.041,13.558,240.423
-2.024,13.542,238.092
-2.007,13.526,235.762
-1.990,13.511,233.431
-1.973,13.496,231.100
-1.957,13.480,228.768
-1.940,13.465,226.434
-1.924,13.450,224.099
-1.907,13.434,221.764
-1.891,13.419,219.427
-1.875,13.404,217.088
-1.859,13.389,214.749
-1.843,13.374,212.409
-1.826,13.359,210.068
-1.810,13.344,207.727
-1.795,13.329,205.386
-1.779,13.314,203.044
-1.763,13.299,200.703
-1.747,13.284,198.362
-1.731,13.269,196.023
-1.715,13.254,193.684
-1.700,13.239,191.348
-1.684,13.224,189.013
-1.669,13.209,186.680
-1.653,13.194,184.350
-1.638,13.179,182.023
-1.622,13.164,179.699
-1.607,13.149,177.379
-1.591,13.134,175.063
-1.576,13.120,172.751
-1.561,13.105,170.445
-1.545,13.090,168.143
-1.530,13.075,165.847
-1.515,13.060,163.557
-1.500,13.045,161.273
-1.484,13.030,158.996
-1.469,13.015,156.726
-1.454,13.001,154.463
-1.439,12.986,152.208
-1.424,12.971,149.962
-1.409,12.956,147.724
-1.394,12.941,145.494
-1.379,12.926,143.274
-1.364,12.911,141.064
-1.349,12.897,138.864
-1.334,12.882,136.674
-1.320,12.867,134.494
-1.305,12.852,132.326
-1.290,12.837,130.169
-1.275,12.822,128.023
-1.261,12.807,125.890
-1.246,12.793,123.769
-1.231,12.778,121.661
-1.217,12.763,119.565
-1.202,12.748,117.483
-1.188,12.733,115.415
-1.173,12.718,113.360
-1.159,12.703,111.320
-1.144,12.689,109.294
-1.130,12.674,107.283
-1.116,12.659,105.287
-1.101,12.644,103.306
-1.087,12.629,101.341
-1.073,12.614,99.392
-1.058,12.600,97.459
-1.044,12.585,95.542
-1.030,12.570,93.642
-1.016,12.555,91.759
-1.002,12.540,89.894
-0.988,12.525,88.045
-0.974,12.511,86.214
-0.959,12.496,84.401
-0.946,12.481,82.606
-0.932,12.466,80.829
-0.918,12.451,79.071
-0.904,12.436,77.331
-0.890,12.421,75.610
-0.876,12.407,73.908
-0.862,12.392,72.226
